user_id,item_id,job_company,job_scope,rating,user_profile,interaction_type
748,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,2,Tech Enthusiast,click
750,98,Vantage Point Consulting (Malaysia),Consumer Services,1,Business Professional,favorite
750,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,5,Business Professional,favorite
750,123,Maqo,Manufacturing and Industrial Services,1,Business Professional,view
751,110,MRANTI,Technology and IT Services,5,Healthcare Worker,favorite
756,25,Human Resource Development (Malaysia),Consumer Services,1,Tech Enthusiast,favorite
756,0,Trapo (Malaysia),Manufacturing and Industrial Services,5,Tech Enthusiast,view
756,13,Infopro Malaysia,Financial and Banking Services,1,Tech Enthusiast,view
757,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,view
757,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,view
758,64,University Malaysia of Computer Science & Engineering,Education and Training,3,Tech Enthusiast,view
759,133,OCIM,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
761,30,Department of Statistics Malaysia,Consumer Services,4,Tech Enthusiast,click
763,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,favorite
765,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,4,Tech Enthusiast,click
766,136,BRANDTHINK Asia,Consumer Services,5,Business Professional,view
768,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
768,46,ASE Electronics Malaysia,Manufacturing and Industrial Services,2,Tech Enthusiast,favorite
771,143,Galaxy Aerospace,Manufacturing and Industrial Services,2,Tech Enthusiast,view
771,31,Delivery Hero (Malaysia),Consumer Services,5,Tech Enthusiast,favorite
774,51,ABC (Malaysia),Media and Entertainment,3,Business Professional,view
774,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,2,Business Professional,favorite
775,60,MYSense (Malaysia),Technology and IT Services,1,Tech Enthusiast,favorite
775,123,Maqo,Manufacturing and Industrial Services,5,Tech Enthusiast,view
775,68,Jabatan Kastam Diraja Malaysia,Consumer Services,5,Tech Enthusiast,view
776,111,ELMLAB,Technology and IT Services,1,Tech Enthusiast,favorite
777,137,Troopers Innovation,Technology and IT Services,4,Business Professional,favorite
778,41,Common Ground (Malaysia),Construction and Real Estate,5,Business Professional,favorite
781,98,Vantage Point Consulting (Malaysia),Consumer Services,5,Tech Enthusiast,view
783,113,KRA Group,Consumer Services,2,Healthcare Worker,view
786,101,Tentacle Technologies,Technology and IT Services,2,Business Professional,favorite
787,75,Elentec (Malaysia),Manufacturing and Industrial Services,1,Healthcare Worker,click
787,34,Beacon Hospital Malaysia,Healthcare and Wellness,5,Healthcare Worker,click
787,114,TalentCorp,Consumer Services,4,Healthcare Worker,favorite
788,83,Malaysia Digital Economy,Retail and Consumer Services,1,Tech Enthusiast,view
789,13,Infopro Malaysia,Financial and Banking Services,5,Business Professional,view
791,131,VGI Global,Consumer Services,1,Business Professional,view
791,126,SRM Integration,Technology and IT Services,2,Business Professional,click
791,112,The Edge Markets,Media and Entertainment,1,Business Professional,view
791,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,1,Business Professional,view
794,68,Jabatan Kastam Diraja Malaysia,Consumer Services,1,Healthcare Worker,favorite
794,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
794,66,Academy of Sciences Malaysia,Technology and IT Services,1,Healthcare Worker,view
795,31,Delivery Hero (Malaysia),Consumer Services,1,Business Professional,click
797,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,3,Business Professional,favorite
798,166,NationGate Solution,Technology and IT Services,4,Tech Enthusiast,view
798,96,Rangkaian Hotel Seri Malaysia,Consumer Services,3,Tech Enthusiast,favorite
798,45,Westports Malaysia,Transportation,3,Tech Enthusiast,favorite
799,36,Cempaka Schools Malaysia,Education and Training,2,Healthcare Worker,view
802,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,2,Healthcare Worker,view
805,136,BRANDTHINK Asia,Consumer Services,5,Business Professional,view
805,14,Prasarana Malaysia Berhad,Consumer Services,2,Business Professional,view
806,5,Sun Pharmaceutical (Malaysia),Healthcare and Wellness,4,Healthcare Worker,view
807,158,Novugen,Healthcare and Wellness,5,Tech Enthusiast,favorite
807,27,Clinical Research Malaysia,Healthcare and Wellness,5,Tech Enthusiast,favorite
807,75,Elentec (Malaysia),Manufacturing and Industrial Services,1,Tech Enthusiast,view
810,150,Salutica Allied Solutions,Manufacturing and Industrial Services,4,Healthcare Worker,favorite
810,72,Malaysia LNG,Manufacturing and Industrial Services,1,Healthcare Worker,view
810,33,Henry Butcher Malaysia,Construction and Real Estate,5,Healthcare Worker,favorite
811,148,Hitachi eBworx,Financial and Banking Services,1,Healthcare Worker,view
812,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,4,Tech Enthusiast,view
812,136,BRANDTHINK Asia,Consumer Services,4,Tech Enthusiast,view
813,31,Delivery Hero (Malaysia),Consumer Services,1,Healthcare Worker,view
813,18,SOCAR MOBILITY MALAYSIA,Consumer Services,2,Healthcare Worker,view
813,32,MiCare (Malaysia),Healthcare and Wellness,3,Healthcare Worker,click
813,106,Marigold,Manufacturing and Industrial Services,1,Healthcare Worker,view
814,99,J&T Express,Consumer Services,2,Business Professional,favorite
814,162,Safetyware,Healthcare and Wellness,3,Business Professional,click
815,50,Percetakan Nasional Malaysia Berhad,Media and Entertainment,5,Healthcare Worker,view
815,157,SalesWorks,Consumer Services,5,Healthcare Worker,view
818,25,Human Resource Development (Malaysia),Consumer Services,4,Healthcare Worker,view
818,27,Clinical Research Malaysia,Healthcare and Wellness,3,Healthcare Worker,view
820,37,AVANA (Malaysia),Technology and IT Services,3,Tech Enthusiast,favorite
820,135,Tealive,Healthcare and Wellness,3,Tech Enthusiast,view
821,31,Delivery Hero (Malaysia),Consumer Services,2,Tech Enthusiast,click
822,121,Agensi Nuklear,Manufacturing and Industrial Services,5,Healthcare Worker,favorite
823,29,Asian Secrets (Malaysia),Retail and Consumer Services,5,Healthcare Worker,favorite
824,127,Mechmar,Manufacturing and Industrial Services,4,Tech Enthusiast,click
825,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,5,Business Professional,favorite
825,122,Lembaga Hasil Dalam Negeri,Consumer Services,3,Business Professional,favorite
825,32,MiCare (Malaysia),Healthcare and Wellness,1,Business Professional,view
826,56,MoneyMatch (Malaysia),Financial and Banking Services,5,Healthcare Worker,favorite
826,160,Cardzone,Technology and IT Services,3,Healthcare Worker,view
826,102,Agrobank,Financial and Banking Services,2,Healthcare Worker,favorite
827,168,BigPay,Financial and Banking Services,4,Business Professional,favorite
827,2,Lotus's Malaysia,Retail and Consumer Services,1,Business Professional,view
829,2,Lotus's Malaysia,Retail and Consumer Services,5,Healthcare Worker,view
830,19,Kementerian Kesihatan Malaysia,Healthcare and Wellness,2,Tech Enthusiast,view
832,78,Kolej MDIS Malaysia,Education and Training,3,Healthcare Worker,view
832,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,view
832,166,NationGate Solution,Technology and IT Services,4,Healthcare Worker,favorite
834,2,Lotus's Malaysia,Retail and Consumer Services,3,Healthcare Worker,view
838,127,Mechmar,Manufacturing and Industrial Services,3,Business Professional,view
840,93,Finisar (Malaysia),Manufacturing and Industrial Services,3,Healthcare Worker,favorite
841,63,Forest Research Institute Malaysia,Technology and IT Services,2,Healthcare Worker,favorite
843,75,Elentec (Malaysia),Manufacturing and Industrial Services,4,Healthcare Worker,view
845,131,VGI Global,Consumer Services,1,Business Professional,favorite
847,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,1,Tech Enthusiast,view
847,11,Guardian (Malaysia),Healthcare and Wellness,1,Tech Enthusiast,click
848,132,Vettons,Retail and Consumer Services,5,Business Professional,view
849,2,Lotus's Malaysia,Retail and Consumer Services,1,Healthcare Worker,favorite
850,24,Telekom Malaysia,Technology and IT Services,5,Tech Enthusiast,click
851,106,Marigold,Manufacturing and Industrial Services,2,Business Professional,click
854,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,3,Healthcare Worker,view
854,133,OCIM,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
855,141,Jobstreet.com,Education and Training,3,Tech Enthusiast,view
855,169,UMW Toyota,Manufacturing and Industrial Services,4,Tech Enthusiast,view
856,72,Malaysia LNG,Manufacturing and Industrial Services,5,Business Professional,view
857,166,NationGate Solution,Technology and IT Services,5,Business Professional,view
861,59,IAC (Malaysia),Consumer Services,5,Business Professional,view
863,105,Tele-Paper,Manufacturing and Industrial Services,5,Business Professional,favorite
863,75,Elentec (Malaysia),Manufacturing and Industrial Services,5,Business Professional,view
865,105,Tele-Paper,Manufacturing and Industrial Services,4,Healthcare Worker,favorite
865,22,Malaysia Airlines,Transportation,1,Healthcare Worker,favorite
866,159,Universal Traveller,Retail and Consumer Services,5,Tech Enthusiast,view
870,140,Meta Research,Technology and IT Services,4,Business Professional,view
871,159,Universal Traveller,Retail and Consumer Services,1,Tech Enthusiast,view
871,96,Rangkaian Hotel Seri Malaysia,Consumer Services,5,Tech Enthusiast,click
872,76,IBM Global Delivery Centre (Malaysia),Technology and IT Services,5,Business Professional,view
873,154,English Language,Education and Training,3,Business Professional,click
874,2,Lotus's Malaysia,Retail and Consumer Services,2,Business Professional,click
877,55,Universiti Teknikal Malaysia Melaka,Education and Training,3,Business Professional,view
877,70,Inland Revenue Board Of Malaysia,Consumer Services,3,Business Professional,favorite
878,171,CUCKOO International,Retail and Consumer Services,5,Healthcare Worker,favorite
879,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,2,Business Professional,favorite
879,23,Great Eastern Malaysia,Financial and Banking Services,4,Business Professional,favorite
879,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Business Professional,view
882,48,Free Malaysia Today,Media and Entertainment,1,Tech Enthusiast,view
883,120,George Kent,Consumer Services,4,Healthcare Worker,view
883,157,SalesWorks,Consumer Services,5,Healthcare Worker,favorite
883,135,Tealive,Healthcare and Wellness,1,Healthcare Worker,view
884,35,Early Autism Project (Malaysia),Healthcare and Wellness,3,Tech Enthusiast,view
885,33,Henry Butcher Malaysia,Construction and Real Estate,2,Healthcare Worker,view
885,57,AMG International (Malaysia),Retail and Consumer Services,5,Healthcare Worker,view
885,139,Taylors Education Group,Education and Training,4,Healthcare Worker,favorite
886,91,Malaysia Milk,Retail and Consumer Services,1,Business Professional,view
886,142,IHH Healthcare,Healthcare and Wellness,1,Business Professional,favorite
887,13,Infopro Malaysia,Financial and Banking Services,1,Healthcare Worker,favorite
888,66,Academy of Sciences Malaysia,Technology and IT Services,1,Healthcare Worker,view
889,110,MRANTI,Technology and IT Services,1,Healthcare Worker,view
889,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,3,Healthcare Worker,click
890,144,SUPA,Technology and IT Services,1,Business Professional,favorite
890,56,MoneyMatch (Malaysia),Financial and Banking Services,2,Business Professional,favorite
890,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,4,Business Professional,view
891,52,Universiti Tun Hussein Onn Malaysia,Education and Training,2,Healthcare Worker,click
891,135,Tealive,Healthcare and Wellness,5,Healthcare Worker,favorite
891,169,UMW Toyota,Manufacturing and Industrial Services,3,Healthcare Worker,view
892,150,Salutica Allied Solutions,Manufacturing and Industrial Services,4,Healthcare Worker,view
892,59,IAC (Malaysia),Consumer Services,3,Healthcare Worker,favorite
893,130,Tamco,Manufacturing and Industrial Services,5,Tech Enthusiast,click
893,126,SRM Integration,Technology and IT Services,1,Tech Enthusiast,view
896,0,Trapo (Malaysia),Manufacturing and Industrial Services,3,Tech Enthusiast,click
898,158,Novugen,Healthcare and Wellness,3,Business Professional,view
899,106,Marigold,Manufacturing and Industrial Services,2,Tech Enthusiast,favorite
899,48,Free Malaysia Today,Media and Entertainment,3,Tech Enthusiast,view
900,9,Bank Rakyat (Malaysia),Financial and Banking Services,2,Business Professional,click
901,126,SRM Integration,Technology and IT Services,5,Tech Enthusiast,view
902,49,Courts (Malaysia),Retail and Consumer Services,5,Tech Enthusiast,click
902,49,Courts (Malaysia),Retail and Consumer Services,2,Tech Enthusiast,view
904,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,2,Business Professional,favorite
904,70,Inland Revenue Board Of Malaysia,Consumer Services,3,Business Professional,favorite
904,123,Maqo,Manufacturing and Industrial Services,2,Business Professional,favorite
905,99,J&T Express,Consumer Services,2,Tech Enthusiast,view
906,106,Marigold,Manufacturing and Industrial Services,4,Healthcare Worker,view
907,118,Credit Guarantee,Financial and Banking Services,5,Tech Enthusiast,favorite
907,133,OCIM,Manufacturing and Industrial Services,3,Tech Enthusiast,click
908,130,Tamco,Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
909,69,"Ministry of Tourism, Arts and Culture Malaysia",Consumer Services,3,Business Professional,click
911,120,George Kent,Consumer Services,4,Tech Enthusiast,view
911,66,Academy of Sciences Malaysia,Technology and IT Services,1,Tech Enthusiast,favorite
911,81,EDS (Malaysia),Technology and IT Services,5,Tech Enthusiast,favorite
912,51,ABC (Malaysia),Media and Entertainment,4,Tech Enthusiast,view
912,136,BRANDTHINK Asia,Consumer Services,5,Tech Enthusiast,view
912,74,Malaysia Rail Link,Transportation,1,Tech Enthusiast,click
913,162,Safetyware,Healthcare and Wellness,1,Tech Enthusiast,favorite
913,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,2,Tech Enthusiast,favorite
915,39,Syarikat Takaful Malaysia Berhad,Financial and Banking Services,4,Healthcare Worker,click
